"Rank","GeneSymbol","GeneId","GO: Molecular Function Score","GO: Molecular Function pValue","GO: Biological Process Score","GO: Biological Process pValue","GO: Cellular Component Score","GO: Cellular Component pValue","Human Phenotype Score","Human Phenotype pValue","Mouse Phenotype Score","Mouse Phenotype pValue","Domain Score","Domain pValue","Pathway Score","Pathway pValue","Pubmed Score","Pubmed pValue","Interaction Score","Interaction pValue","Cytoband Score","Cytoband pValue","Transcription Factor Binding Site Score","Transcription Factor Binding Site pValue","Gene Family Score","Gene Family pValue","Coexpression Score","Coexpression pValue","Coexpression Atlas Score","Coexpression Atlas pValue","ToppCell Atlas Score","ToppCell Atlas pValue","Computational Score","Computational pValue","MicroRNA Score","MicroRNA pValue","Drug Score","Drug pValue","Disease Score","Disease pValue","Average Score","Overall pValue"
1243,"YY1",7528,0.0,0.5116189000774594,0.9663774208983688,0.0365995352439969,0.0,0.5309837335398916,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9556997028230222,0.026336173508907823,0.0,0.5,-1.0,0.0,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999999999999991,0.1167699457784663,0.6512240544186452,0.0505422153369481,0.0,0.5170410534469404,0.2093129018651173,0.2555177254398824
1244,"SCFD2",152579,0.2502078589439103,0.023237800154918668,0.9716419576699645,0.03505034856700232,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,-1.0,0.0,0.0,0.5855925639039504,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.009231044026488352,0.13962044926413633,-1.0,0.0,0.9995669404162363,0.16227730441518204,0.0,0.5551897753679318,0.0,0.5170410534469404,0.16632955527451448,0.2555400853198465
1245,"SLC4A1AP",22950,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,-1.0,0.0,0.5331692028959564,0.10766847405112316,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.4721351981258522,0.001549186676994578,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9706747748278081,0.20662277304415183,0.0,0.5551897753679318,-1.0,0.0,0.1458366374297538,0.2559534700109586
1246,"RPEL1",729020,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,0.30165481608022393,0.008326878388845856,0.0,0.5038729666924865,0.0,0.5040666150271108,0.12746586006074773,0.17137877614252517,0.0,0.5,0.0,0.5032920216886135,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.5737800154918667,-1.0,0.0,0.9997503299705384,0.156855151045701,-1.0,0.0,-1.0,0.0,0.150777722083847,0.25619902824036034
1247,"AIP",9049,0.0,0.5116189000774594,0.5062329848330005,0.08075135553834237,0.0,0.5309837335398916,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.3773546461187224,0.12161115414407436,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9976008726458043,0.180286599535244,0.467507229309744,0.07203718048024788,0.5918540736284057,0.015879163439194422,0.1988242876570461,0.2578551923343392
1248,"BEND5",79656,0.0,0.5116189000774594,0.0,0.558869093725794,0.23551622153077087,0.062161115414407435,-1.0,0.0,-1.0,0.0,0.0,0.5038729666924865,-1.0,0.0,0.5305521235469267,0.10824941905499613,0.0,0.5,0.0,0.5032920216886135,-1.0,0.0,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.08850524147373415,0.0714562354763749,0.0,0.5,0.8446329035566249,0.2246320681642138,0.20591388186122597,0.11057319907048799,0.0,0.5170410534469404,0.17833430057532995,0.25873667514811327
1249,"HNRNPA1",3178,0.0,0.5116189000774594,0.8651322590677876,0.05305964368706429,0.0,0.5309837335398916,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.8210434761074914,0.054996127033307515,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.11050637049985479,0.0609992254066615,0.0,0.5,1.0,0.1167699457784663,0.049586630251786445,0.11057319907048799,0.0,0.5170410534469404,0.1668120706292298,0.25889955271080534
1250,"CCDC63",160762,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,-1.0,0.0,-1.0,0.0,0.0,0.5855925639039504,0.0,0.5,0.36765486886095156,0.004647560030983733,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.14037153109201947,0.04996127033307514,-1.0,0.0,0.6571638298132753,0.23121611154144076,0.0,0.5551897753679318,0.0,0.5170410534469404,0.09419168783579268,0.2589092800993522
1251,"PANK4",55229,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.6263532593924187,0.08733539891556932,0.0,0.5,0.43294431191623955,0.0011618900077459333,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,-1.0,0.0,0.7799026948308012,0.22714949651432997,0.0,0.5551897753679318,0.0,0.5170410534469404,0.1317182382385651,0.2591701375640776
1252,"PID1",55022,0.0,0.5116189000774594,0.46723187095786683,0.08830364058869093,0.0,0.5309837335398916,-1.0,0.0,-1.0,0.0,0.0,0.5038729666924865,-1.0,0.0,0.47548018769109784,0.11463981409759876,0.0,0.5,0.0,0.5032920216886135,-1.0,0.0,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.15710846303682063,0.0453137103020914,-1.0,0.0,0.9999993077898124,0.12006196746707978,0.0,0.5551897753679318,0.0,0.5170410534469404,0.19463113980478075,0.25978158921962224
1253,"STAMBP",10617,0.0,0.5116189000774594,0.0,0.558869093725794,0.0702597122859524,0.062161115414407435,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.6084518305760328,0.08869093725793958,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999997981384108,0.11831913245546088,0.0,0.5551897753679318,0.8974765578515885,0.008520526723470178,0.1662474395426807,0.2602935245999286
1254,"KIF21A",55605,0.0,0.5116189000774594,0.0,0.558869093725794,0.6905398508603603,0.030790085205267236,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.7562205129750473,0.06738962044926414,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.2441752602057662,0.02536793183578621,-1.0,0.0,0.9999999999999996,0.1167699457784663,0.0,0.5551897753679318,0.0,0.5170410534469404,0.16359858975680514,0.2604038618508886
1255,"DIABLO",56616,0.0,0.5116189000774594,0.0,0.558869093725794,0.5116872298923479,0.039310611928737416,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9584145237968836,0.025755228505034856,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.016958006891801835,0.13400464756003097,0.0,0.5,0.999751414282746,0.156855151045701,0.26049504205887786,0.10689388071262587,0.0,0.5170410534469404,0.16955440437887456,0.26081858971822003
1256,"DLL4",54567,0.0,0.5116189000774594,0.6174318311449087,0.0731990704879938,0.19916212094237581,0.062161115414407435,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.0,0.5855925639039504,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.06121501247322098,0.0853989155693261,-1.0,0.0,0.9999999999999996,0.1167699457784663,0.09494980507855624,0.11057319907048799,0.0,0.5170410534469404,0.1530235849625902,0.26084245500957837
1257,"EDEM1",9695,0.0,0.5116189000774594,0.18013807527750106,0.11773818745158791,0.0,0.5309837335398916,-1.0,0.0,-1.0,0.0,0.0,0.5038729666924865,0.0,0.5040666150271108,0.6409709829129544,0.08636715724244771,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.036697541127353926,0.10786212238574748,0.0,0.5,0.9999999999999991,0.1167699457784663,0.5350404868397177,0.06816421378776143,0.0,0.5170410534469404,0.18707490689785272,0.2621908060120306
1258,"ANKRD52",283373,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,0.46331635766604023,0.007552285050348567,0.0,0.5038729666924865,-1.0,0.0,0.30669679973204317,0.14756003098373355,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.03606862201060642,0.10863671572424477,-1.0,0.0,0.9999999999999996,0.1167699457784663,0.0,0.5551897753679318,0.0,0.5170410534469404,0.12832429149796398,0.2623213717138233
1259,"CACYBP",27101,0.0,0.5116189000774594,0.0,0.558869093725794,0.23327443230908623,0.062161115414407435,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.8073787779582835,0.05906274206041828,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.030236476952033006,0.11483346243222309,0.0,0.5,0.9999999875637187,0.11696359411309062,0.1623362855559861,0.11057319907048799,0.0,0.5170410534469404,0.16556920708244485,0.26265211745017636
1260,"STARD5",80765,0.07099641977548699,0.023237800154918668,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.2910695582209714,0.15027110766847404,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.06759752003510446,0.08171959721146398,0.0,0.5,0.9986942512552894,0.1735089078233927,0.20734755270865737,0.11057319907048799,-1.0,0.0,0.13695652466536737,0.2633232525070016
1261,"MSH2",4436,0.0,0.5116189000774594,0.14864124188948577,0.11773818745158791,0.0,0.5309837335398916,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9999999983327024,0.0029047250193648335,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999999996955858,0.1167699457784663,0.10221936064721418,0.11057319907048799,0.0,0.5170410534469404,0.1423821329267361,0.26348755722581985
1262,"TLE1",7088,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.18159639622791912,0.17137877614252517,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.40000468998147404,0.012393493415956624,0.0,0.5,0.9999999999998992,0.1167699457784663,0.0,0.5551897753679318,0.3768377403095267,0.025755228505034856,0.13555661540249195,0.26355072032500937
1263,"CAND1",55832,0.0,0.5116189000774594,0.24876300521160133,0.10321456235476376,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9991211966137318,0.0077459333849728895,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999999999999991,0.1167699457784663,0.13717042411977112,0.11057319907048799,0.0,0.5170410534469404,0.1687464764345497,0.2642236171639649
1264,"MRGPRX4",117196,0.0,0.5116189000774594,0.871735590896916,0.05247869868319133,0.6877423612304852,0.030983733539891558,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,-1.0,0.0,0.0,0.5855925639039504,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,-1.0,0.0,0.0,0.5737800154918667,0.0,0.5,0.0,0.620836560805577,0.0,0.5551897753679318,0.7008655668117102,0.013168086754453912,0.1625093625985934,0.2642654520284152
1265,"OGN",4969,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.12536516448110804,0.17137877614252517,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.43553426410560736,0.009488768396591789,0.0,0.5,0.9999999999999933,0.1167699457784663,0.0,0.5551897753679318,0.23097301560693398,0.03427575522850503,0.1261223341560623,0.2644608952108054
1266,"VEGFB",7423,0.0,0.5116189000774594,0.9732857897777836,0.03427575522850503,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.5308215060122446,0.10786212238574748,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.08272904563628075,0.07358636715724244,-1.0,0.0,0.9896354430659029,0.19752130131680867,0.1423870184306272,0.11057319907048799,0.0,0.5170410534469404,0.18647093298848602,0.2646708498196024
1267,"MMP23B",8510,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,-1.0,0.0,0.0,0.5038729666924865,0.0,0.5040666150271108,0.060444842594786954,0.17137877614252517,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.29529581848096087,0.005034856700232378,0.0,0.5019364833462432,0.0,0.5,0.08682645446287068,0.07164988381099922,-1.0,0.0,0.10597545729134843,0.24167312161115415,0.0,0.5551897753679318,0.0,0.5170410534469404,0.0595948057187891,0.26527354072725773
1268,"INSC",387755,0.0,0.5116189000774594,0.11483210464568357,0.11773818745158791,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,-1.0,0.0,0.10685630829673866,0.17137877614252517,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.3862635747327877,0.013168086754453912,-1.0,0.0,0.9998588172131087,0.15182029434546862,0.0,0.5551897753679318,-1.0,0.0,0.14656802419923803,0.26533882361015215
1269,"NCKAP5",344148,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,-1.0,0.0,0.0,0.5038729666924865,-1.0,0.0,0.7030496211742472,0.07629744384198296,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.4607208621422622,0.007939581719597211,-1.0,0.0,1.0,0.1167699457784663,0.0,0.5551897753679318,0.0,0.5170410534469404,0.16422880312391194,0.2655810611670375
1270,"PDCD6IP",10015,0.0,0.5116189000774594,0.9965272522419609,0.023625096824167312,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9192343040351775,0.034856700232378,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,1.0,0.1167699457784663,0.2171029549632688,0.11057319907048799,0.0,0.5170410534469404,0.20135151148169264,0.2657017021402688
1271,"NME5",8382,0.0,0.5116189000774594,0.22129569212380323,0.11773818745158791,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.1130238592891491,0.17137877614252517,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.17335586740988643,0.039310611928737416,0.0,0.5,0.9969911163784059,0.18338497288923314,0.8596059002877526,0.02769171185127808,0.0,0.5170410534469404,0.16142296328006867,0.2659627156946338
1272,"LHFPL3",375612,0.0,0.5116189000774594,0.056711858721202914,0.11773818745158791,0.0,0.5309837335398916,-1.0,0.0,-1.0,0.0,0.0,0.5038729666924865,-1.0,0.0,0.8071490466949663,0.05906274206041828,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.1416112839305717,0.04918667699457785,-1.0,0.0,0.9999999999999996,0.1167699457784663,0.0,0.5551897753679318,0.0,0.5170410534469404,0.16272647707669646,0.26614285687970596
1273,"STT3A",3703,0.0,0.5116189000774594,0.0,0.558869093725794,0.0714516743098655,0.062161115414407435,0.0,0.5,-1.0,0.0,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9932630925978958,0.012780790085205267,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,-1.0,0.0,0.9999999999992446,0.1167699457784663,0.11973143516978002,0.11057319907048799,0.0,0.5170410534469404,0.1535267777043902,0.2663143304476223
1274,"NDUFS8",4728,0.21904130932338883,0.023237800154918668,0.0,0.558869093725794,0.5307130883370393,0.03679318357862122,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.0,0.5855925639039504,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.03451900154197106,0.11057319907048799,0.0,0.5,0.9430857646869626,0.21359411309062742,0.09895831734506459,0.11057319907048799,0.0,0.5170410534469404,0.13246013327090359,0.26632932260189035
1275,"TMEM119",338773,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,-1.0,0.0,0.25414717789796554,0.15917893106119288,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.16316857077438177,0.04240898528272657,-1.0,0.0,0.9876105576877655,0.19829589465530598,0.0,0.5551897753679318,0.5246700184401676,0.01800929512006197,0.15902852789860752,0.2665308599877736
1276,"CGREF1",10669,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,0.46331635766604023,0.007552285050348567,0.0,0.5038729666924865,-1.0,0.0,0.41811965996394684,0.11909372579395817,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.014022923992070188,0.13536018590240123,-1.0,0.0,0.9999970501926108,0.12645236250968242,0.0,0.5551897753679318,0.0,0.5170410534469404,0.1327475738766557,0.26669602356800115
1277,"RNPEP",6051,0.0,0.5116189000774594,0.2980336231856377,0.09914794732765299,0.06117430603842664,0.062161115414407435,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.0,0.5855925639039504,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9253197292942648,0.21707978311386522,0.9998837253921059,0.004841208365608056,0.0,0.5170410534469404,0.1530632764945844,0.2668109108823673
1278,"DIP2A",23181,0.0,0.5116189000774594,0.6974978595811375,0.0687451587916344,0.9258995818647495,0.016847405112316034,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.437900786008332,0.11715724244771494,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,-1.0,0.0,0.9999999999999991,0.1167699457784663,0.0,0.5551897753679318,0.0,0.5170410534469404,0.2161965181254313,0.2670131345250679
1279,"AZIN1",51582,0.0,0.5116189000774594,0.24949976184389672,0.10321456235476376,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.8428759717605551,0.05034856700232378,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999999999999991,0.1167699457784663,0.951644431726042,0.01800929512006197,0.0,0.5170410534469404,0.19959460702596538,0.2670777813283125
1280,"TLX2",3196,0.0,0.5116189000774594,0.391082867502939,0.09546862896979086,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.0,0.5855925639039504,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.08399977398515333,0.07339271882261812,0.0,0.5,0.9817051099397902,0.2013942680092951,0.9998173519987772,0.005034856700232378,0.0,0.5170410534469404,0.1500048654767892,0.2675447024531705
1281,"RPA2",6118,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,-1.0,0.0,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9999983072431522,0.003098373353989156,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9961416323271134,0.18687064291247096,0.8033215524660314,0.03427575522850503,0.0,0.5170410534469404,0.1702560630350397,0.26766597602276476
1282,"MYO1G",64005,0.0,0.5116189000774594,0.8895330738551838,0.05015491866769946,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.18169171983225238,0.008133230054221533,0.3666977419041728,0.12761425251742836,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,-1.0,0.0,0.9936050402696396,0.19190549961270334,0.0,0.5551897753679318,0.0,0.5170410534469404,0.17480939760921452,0.2677118904838306
1283,"LATS2",26524,0.0,0.5116189000774594,0.24876300521160133,0.10321456235476376,0.0,0.5309837335398916,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.453559599905015,0.11696359411309062,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.09700981444297306,0.06487219209914795,-1.0,0.0,0.9999999999999996,0.1167699457784663,0.5182324174343695,0.06951975213013169,0.0,0.5170410534469404,0.17583094869761426,0.267771190912232
1284,"SH2B3",10019,0.0,0.5116189000774594,0.24876300521160133,0.10321456235476376,0.0,0.5309837335398916,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9760757976634914,0.02072037180480248,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999999999999996,0.1167699457784663,0.0,0.5551897753679318,0.48942214330167017,0.01820294345468629,0.1677009056919995,0.26825985684222653
1285,"OGDH",4967,0.0,0.5116189000774594,0.9911917167542339,0.027110766847405113,0.0,0.5309837335398916,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.7490034278433796,0.06797056545313711,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999662344135845,0.1409759876065066,0.8525756784586012,0.02865995352439969,0.0,0.5170410534469404,0.21024295038109894,0.2685582674199909
1286,"SPCS1",28972,0.0,0.5116189000774594,0.18013807527750106,0.11773818745158791,0.0714516743098655,0.062161115414407435,-1.0,0.0,-1.0,0.0,0.0,0.5038729666924865,0.0,0.5040666150271108,0.7645790962095551,0.06661502711076685,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.007348090555538477,0.14310611928737413,-1.0,0.0,0.9686663070473617,0.20759101471727343,0.0,0.5551897753679318,0.0,0.5170410534469404,0.1705128305410245,0.26892537200574207
1287,"MALRD1",340895,0.0,0.5116189000774594,0.9833969719951351,0.031758326878388844,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,-1.0,0.0,0.6307187725210235,0.08694810224632069,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.12297370059102224,0.05460883036405887,-1.0,0.0,0.9971274371435581,0.18241673121611154,0.0,0.5551897753679318,0.0,0.5170410534469404,0.19382539722572917,0.2694159796461634
1288,"RNPC3",55599,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.0821743977729579,0.17137877614252517,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.07686772223779081,0.07629744384198296,0.0,0.5,0.9999996619205695,0.1185127807900852,0.2703904045067426,0.10689388071262587,0.571920882921119,0.016072811773818745,0.13893558466616635,0.2695623577967935
1289,"RAB1B",81876,0.0,0.5116189000774594,0.3177373536459858,0.09856700232378002,0.06419186887249932,0.062161115414407435,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.7908186833153817,0.061386522075910145,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,-1.0,0.0,0.999931641212187,0.14601084430673897,0.11616194435627794,0.11057319907048799,0.0,0.5170410534469404,0.1792421893890456,0.2696588539663263
1290,"MOCS1",4337,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.0821743977729579,0.17137877614252517,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.45836721683786585,0.008133230054221533,-1.0,0.0,0.9999998146506258,0.11831913245546088,0.4799810875690699,0.07184353214562354,0.0,0.5170410534469404,0.14340214993547362,0.2698259424410778
1291,"WRN",7486,0.0,0.5116189000774594,0.45507820335702165,0.08985282726568551,0.06117430603842664,0.062161115414407435,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9993245175719838,0.007358636715724245,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999999149870643,0.1175445391169636,0.0,0.5551897753679318,0.0,0.5170410534469404,0.15376812206426452,0.2699049013509165
