"Rank","GeneSymbol","GeneId","GO: Molecular Function Score","GO: Molecular Function pValue","GO: Biological Process Score","GO: Biological Process pValue","GO: Cellular Component Score","GO: Cellular Component pValue","Human Phenotype Score","Human Phenotype pValue","Mouse Phenotype Score","Mouse Phenotype pValue","Domain Score","Domain pValue","Pathway Score","Pathway pValue","Pubmed Score","Pubmed pValue","Interaction Score","Interaction pValue","Cytoband Score","Cytoband pValue","Transcription Factor Binding Site Score","Transcription Factor Binding Site pValue","Gene Family Score","Gene Family pValue","Coexpression Score","Coexpression pValue","Coexpression Atlas Score","Coexpression Atlas pValue","ToppCell Atlas Score","ToppCell Atlas pValue","Computational Score","Computational pValue","MicroRNA Score","MicroRNA pValue","Drug Score","Drug pValue","Disease Score","Disease pValue","Average Score","Overall pValue"
1185,"SOWAHA",134548,0.0,0.5193648334624322,0.0,0.5772656855151046,0.0,0.5340821068938807,-1.0,0.0,0.5035174889219387,0.04918667699457785,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5799767621998451,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.2611213596115451,0.026336173508907823,0.0,0.5023237800154918,0.2781899380102583,0.01723470178156468,-1.0,0.0,0.7431485792941691,0.17195972114639815,0.05111066370669418,0.18570875290472502,-1.0,0.0,0.1558026720523032,0.14872026469888489
1186,"TOPBP1",11073,0.0,0.5193648334624322,0.6449421424583627,0.10650658404337723,0.0,0.5340821068938807,-1.0,0.0,0.16899340826573372,0.08346243222308287,0.0,0.5009682416731216,0.0,0.5110379550735864,0.6131452596290039,0.0844306738962045,0.43375859886814105,0.015491866769945779,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.9817953572232585,0.0687451587916344,0.8934375412793095,0.11096049573973664,0.0,0.5377614252517429,0.2426135301093025,0.14911327633518778
1187,"KRT13",3860,0.0,0.5193648334624322,0.8780005010684194,0.0731990704879938,0.0,0.5340821068938807,0.04691846379583513,0.041053446940356314,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.05872796479575851,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.1019657832626339,0.04918667699457785,0.0,0.5027110766847405,0.2890607698628271,0.2308288148721921,0.7849537492834828,0.12664601084430674,0.4484326734389329,0.04318357862122386,0.19381490279605623,0.14916108442484632
1188,"UQCRC1",7384,0.21755767440961932,0.03892331525948877,0.5086355041849222,0.1185127807900852,0.0,0.5340821068938807,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.906236617984469,0.038729666924864445,0.13023374891896375,0.024399690162664602,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.1022494496977797,0.2308288148721921,0.969589897380489,0.0853989155693261,0.0,0.5377614252517429,0.19812564721142356,0.1494425288110619
1189,"BZW1",9689,0.0,0.5193648334624322,0.0,0.5772656855151046,0.0,0.5340821068938807,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,-1.0,0.0,0.34245613666963703,0.12412858249419055,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.6843100331664796,0.004453911696359412,0.0,0.5023237800154918,0.01993980394284799,0.11037955073586367,0.0,0.5027110766847405,0.9917085002459327,0.04976762199845081,0.5900174987785206,0.14484895429899303,0.0,0.5377614252517429,0.19083882985194878,0.14949840264521963
1190,"LINGO4",339398,0.05869602755362945,0.03892331525948877,0.6323542349047107,0.10728117738187451,0.3508893895738454,0.0627420604182804,-1.0,0.0,-1.0,0.0,0.0,0.5009682416731216,-1.0,0.0,0.09470254898182752,0.15995352439969016,-1.0,0.0,0.0,0.5029047250193648,-1.0,0.0,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,-1.0,0.0,0.7950250151165557,0.15917893106119288,0.05752533082890939,0.18570875290472502,0.0,0.5377614252517429,0.2360819861089933,0.1495632545146408
1191,"HECTD4",283450,0.0,0.5193648334624322,0.0748939419244386,0.15472501936483346,0.0,0.5340821068938807,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.9468735233184842,0.030596436870642913,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.021954364141894517,0.1063129357087529,0.0,0.5027110766847405,0.9827467811575603,0.06661502711076685,0.0,0.5927575522850503,0.4779286416408995,0.03969790859798606,0.2175424171632021,0.14972834970750926
1192,"STX16",8675,0.0,0.5193648334624322,0.9387416180457727,0.06177381874515879,0.0,0.5340821068938807,0.13511657402621485,0.041053446940356314,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.7264113696967058,0.06467854376452363,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.9997787911624223,0.012199845081332301,0.9985543624260246,0.04996127033307514,0.0,0.5377614252517429,0.220417738984224,0.1497549957752098
1193,"RGS9",8787,0.0,0.5193648334624322,0.8708553770849298,0.07455460883036406,0.0,0.5340821068938807,0.0,0.5205267234701781,0.0,0.5416343919442292,0.0,0.5009682416731216,0.17056228811201626,0.013942680092951201,0.6074119405834255,0.08636715724244771,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.18436196457427956,0.026723470178156468,0.0,0.5027110766847405,0.8724202967766755,0.139426800929512,0.33656567765835016,0.168861347792409,0.0,0.5377614252517429,0.20126828345330194,0.150281929555919
1194,"UNC45A",55898,0.0,0.5193648334624322,0.9435990754151355,0.06022463206816421,0.0,0.5340821068938807,-1.0,0.0,0.042420754377057196,0.08346243222308287,0.0,0.5009682416731216,-1.0,0.0,0.3995738528830247,0.12296669248644462,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.04682715902664234,0.07939581719597212,-1.0,0.0,0.8240691837806341,0.15278853601859024,0.9953552937657506,0.061386522075910145,0.0,0.5377614252517429,0.25078401232916225,0.1509118845782892
1195,"A4GNT",51146,0.0,0.5193648334624322,0.12386347294179574,0.15472501936483346,0.0,0.5340821068938807,-1.0,0.0,0.6115860492422697,0.038729666924864445,0.0,0.5009682416731216,0.0,0.5110379550735864,0.05872796479575851,0.15995352439969016,0.13023374891896375,0.024399690162664602,0.0,0.5029047250193648,-1.0,0.0,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,-1.0,0.0,0.8902730211775263,0.13419829589465532,0.9798746985697099,0.0801704105344694,0.0,0.5377614252517429,0.21499916796879093,0.15105686471363944
1196,"FNDC1",84624,0.0,0.5193648334624322,0.7416117964305842,0.09682416731216112,0.0,0.5340821068938807,-1.0,0.0,-1.0,0.0,0.0,0.5009682416731216,0.0,0.5110379550735864,0.7409194468281485,0.061967467079783116,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.19316919613347822,0.025755228505034856,-1.0,0.0,0.8837027522638012,0.13652207591014717,0.167641330594676,0.18570875290472502,0.20023767975732362,0.07552285050348567,0.23581742757461457,0.15107796937781126
1197,"ALS2",57679,0.0,0.5193648334624322,0.9292691665248807,0.06332300542215337,0.3181093114360628,0.06312935708752905,0.04691846379583513,0.041053446940356314,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.4678599227303864,0.10921766072811774,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.9989214224552055,0.020526723470178157,0.5016444631447899,0.1516266460108443,0.0,0.5377614252517429,0.21770214626159018,0.1511248734183961
1198,"MAP1LC3A",84557,0.1325200923552944,0.03892331525948877,0.5565574330825213,0.11483346243222309,0.7588765927502438,0.01994577846630519,-1.0,0.0,-1.0,0.0,0.0,0.5009682416731216,0.0,0.5110379550735864,0.0,0.5799767621998451,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.08627078382373653,0.05460883036405887,0.0,0.5027110766847405,0.09124575432966914,0.2308288148721921,0.607797259310099,0.14310611928737413,0.0,0.5377614252517429,0.18524426883632317,0.1511756604113026
1199,"IST1",9798,0.0,0.5193648334624322,0.9796982429236817,0.047443841982958944,0.6994178662167321,0.029240898528272656,-1.0,0.0,0.042420754377057196,0.08346243222308287,0.0,0.5009682416731216,0.0,0.5110379550735864,0.10380547105833786,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.9727744958738359,0.08075135553834237,0.0,0.5927575522850503,0.26071905666325296,0.05983733539891557,0.21782031553059833,0.15146403514400397
1200,"TMEM245",23731,0.0,0.5193648334624322,0.0,0.5772656855151046,0.0,0.5340821068938807,0.0,0.5205267234701781,-1.0,0.0,0.0,0.5009682416731216,-1.0,0.0,0.06055331029039492,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.7505090422366126,0.0023237800154918666,0.0,0.5023237800154918,0.06076176813553473,0.06777691711851278,0.0,0.5027110766847405,0.94506056760454,0.10476374903175832,0.0550027333744696,0.18570875290472502,0.0,0.5377614252517429,0.1415010589951709,0.15179730501319155
1201,"TESPA1",9840,0.05869602755362945,0.03892331525948877,0.9225936755943134,0.0644848954298993,0.0,0.5340821068938807,0.04741391275663488,0.041053446940356314,0.0,0.5416343919442292,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5799767621998451,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.04109300391267889,0.08462432223082882,0.0,0.5027110766847405,0.7119639140407015,0.17544539116963595,0.9476858720482616,0.09488768396591789,0.0,0.5377614252517429,0.19287674917926315,0.15183892017667433
1202,"SLC8B1",80024,0.0,0.5193648334624322,0.9998992762834275,0.01820294345468629,0.0,0.5340821068938807,-1.0,0.0,0.042420754377057196,0.08346243222308287,0.0,0.5009682416731216,0.0,0.5110379550735864,0.07088175610395,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.11217829961923088,0.046669248644461654,0.0,0.5027110766847405,0.26541981337229836,0.2308288148721921,0.9994891425985506,0.04066615027110767,0.0,0.5377614252517429,0.17218132393674038,0.15205964454020648
1203,"MESP1",55897,0.0,0.5193648334624322,0.9992695051282611,0.025561580170410533,0.0,0.5340821068938807,-1.0,0.0,0.22076694322005846,0.0722308288148722,0.0,0.5009682416731216,0.0,0.5110379550735864,0.8139841572599998,0.05286599535243997,-1.0,0.0,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.056762469242595134,0.07029434546862896,-1.0,0.0,0.09183772280689194,0.2308288148721921,0.05111066370669418,0.18570875290472502,0.0,0.5377614252517429,0.1848495785232466,0.15221694031983923
1204,"SIN3B",23309,0.0,0.5193648334624322,0.7413141209770419,0.09682416731216112,0.0,0.5340821068938807,-1.0,0.0,0.4425727372503983,0.052672347017815646,0.0,0.5009682416731216,0.021682587938656368,0.022269558481797055,0.6911364795269938,0.0714562354763749,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,-1.0,0.0,0.945493984809455,0.10476374903175832,0.22189219811455346,0.18570875290472502,0.0,0.5377614252517429,0.23225159489441902,0.1522855793873692
1205,"PSMC5",5705,0.05869602755362945,0.03892331525948877,0.8128137989777336,0.0844306738962045,0.0,0.5340821068938807,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.3177566639471736,0.012006196746707979,0.9342725379885616,0.033307513555383424,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.0,0.6154144074360961,0.8707484719393224,0.11483346243222309,0.0,0.5377614252517429,0.2004029981530202,0.1522966384069
1206,"CHST4",10164,0.0,0.5193648334624322,0.9748645405455817,0.04918667699457785,0.0,0.5340821068938807,-1.0,0.0,0.29280219545442837,0.06622773044151821,0.0,0.5009682416731216,0.0,0.5110379550735864,0.2222572479462507,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.22760370675500036,0.02188226181254841,-1.0,0.0,0.7633715341105133,0.16924864446165763,0.9549550656745116,0.0906274206041828,0.0,0.5377614252517429,0.23990840480975978,0.1522974466901048
1207,"CABP1",9478,0.05869602755362945,0.03892331525948877,0.29934106396966836,0.13807126258714175,0.4025424418605517,0.06158017041053447,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5799767621998451,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.2274848455201016,0.02188226181254841,0.0,0.5027110766847405,0.282139598620204,0.2308288148721921,0.947933394894482,0.09450038729666925,0.0,0.5377614252517429,0.18565472168760558,0.15250424050150768
1208,"SBF2",81846,0.1325200923552944,0.03892331525948877,0.08322754093564701,0.15472501936483346,0.47668217292216114,0.04899302865995352,0.0,0.5205267234701781,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.6790932173327321,0.07397366382649109,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,-1.0,0.0,0.9975601357603066,0.02885360185902401,0.5122693916186916,0.15046475600309836,0.0,0.5377614252517429,0.21564060731406828,0.1526460009904429
1209,"TSR1",55720,0.0,0.5193648334624322,0.0,0.5772656855151046,0.0,0.5340821068938807,-1.0,0.0,-1.0,0.0,0.0,0.5009682416731216,0.0,0.5110379550735864,0.5502538782239913,0.09721146398140976,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.7016260202930591,0.0036793183578621223,0.0,0.5023237800154918,0.021954364141894517,0.1063129357087529,0.0,0.5027110766847405,0.7915608193302317,0.16014717273431447,0.9720218187276386,0.08462432223082882,0.0,0.5377614252517429,0.20881141810016668,0.1528740887473905
1210,"PCMT1",5110,0.0,0.5193648334624322,0.6490874118439219,0.10573199070487994,0.0,0.5340821068938807,-1.0,0.0,0.9968793611738379,0.006003098373353989,0.0,0.5009682416731216,0.0,0.5110379550735864,0.9122778290523131,0.03756777691711851,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.963000855004246,0.09120836560805577,0.592978466988501,0.14484895429899303,0.0,0.5377614252517429,0.2653301149166636,0.15305762298567638
1211,"USE1",55850,0.0,0.5193648334624322,0.6518870445977412,0.10573199070487994,0.6653408432482117,0.03350116189000774,-1.0,0.0,0.16899340826573372,0.08346243222308287,0.0,0.5009682416731216,0.0,0.5110379550735864,0.06055331029039492,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,-1.0,0.0,0.8816971327244643,0.13729666924864445,0.05649995618275814,0.18570875290472502,0.14776030595826928,0.07552285050348567,0.22904265548853173,0.1531418164339159
1212,"RXFP2",122042,0.0,0.5193648334624322,0.389692989921359,0.1297443841982959,0.1991621101826968,0.06816421378776143,-1.0,0.0,0.6250446143645206,0.0383423702556158,0.0,0.5009682416731216,0.0,0.5110379550735864,0.08887493537410629,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,-1.0,0.0,0.7449286544144047,0.1717660728117738,0.7135656625846211,0.13168086754453912,0.039444552180660786,0.07552285050348567,0.24074999294922986,0.15371914660311392
1213,"SLC2A12",154091,0.0,0.5193648334624322,0.8640617844726514,0.07552285050348567,0.0,0.5340821068938807,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.07071183132683971,0.022269558481797055,0.18999104152585877,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.054801788972375684,0.0714562354763749,-1.0,0.0,0.9602215645517697,0.09275755228505035,0.9391487419657809,0.09701781564678544,0.0,0.5377614252517429,0.21383276469408224,0.15386694958565572
1214,"PSD3",23362,0.1325200923552944,0.03892331525948877,0.0,0.5772656855151046,0.0,0.5340821068938807,-1.0,0.0,0.14019794545648379,0.08346243222308287,0.0,0.5009682416731216,0.0,0.5110379550735864,0.1068563082967386,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.007348090555538477,0.13013168086754454,0.0,0.5027110766847405,0.9588778156486376,0.09488768396591789,0.999999791755586,0.015879163439194422,0.0,0.5377614252517429,0.16955145274451813,0.1540638880138212
1215,"SEC61A2",55176,0.0,0.5193648334624322,0.0,0.5772656855151046,0.0,0.5340821068938807,-1.0,0.0,-1.0,0.0,0.0,0.5009682416731216,0.0,0.5110379550735864,0.8566841635267292,0.046475600309837335,0.42629735977244454,0.0156855151045701,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,-1.0,0.0,0.9961302300138927,0.03563129357087529,0.907382366831883,0.10689388071262587,-1.0,0.0,0.23589300041495864,0.15418737644010372
1216,"SURF6",6838,0.0,0.5193648334624322,0.05588359346181173,0.15472501936483346,0.0,0.5340821068938807,-1.0,0.0,-1.0,0.0,0.0,0.5009682416731216,-1.0,0.0,0.20477676222123856,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.3704670734905495,0.016266460108443067,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.9664372202604797,0.087141750580945,0.056134560769068705,0.18570875290472502,0.03487005767904726,0.07552285050348567,0.16610539859495982,0.1541913970846025
1217,"SPOP",8405,0.0,0.5193648334624322,0.6215136451238022,0.10824941905499613,0.0,0.5340821068938807,0.26246456743937563,0.03408210689388071,0.2873333107831753,0.06622773044151821,0.0,0.5009682416731216,0.0,0.5110379550735864,0.05872796479575851,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.9847658999982467,0.06371030209140201,0.23571608717997194,0.17835011618900076,0.03487005767904726,0.07552285050348567,0.19837370784152042,0.1542089282076935
1218,"MPRIP",23164,0.0,0.5193648334624322,0.25609534110339205,0.14736638264910923,0.0,0.5340821068938807,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.6638283258481671,0.07707203718048025,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.04147535394501032,0.08423702556158016,0.0,0.5027110766847405,0.9984503137441082,0.023237800154918668,0.6285643152416847,0.14058869093725793,0.5461910956064324,0.036986831913245546,0.22189597079851622,0.15497347581207133
1219,"FLVCR2",55640,0.0,0.5193648334624322,0.0,0.5772656855151046,0.0,0.5340821068938807,0.0,0.5205267234701781,0.999919506302337,0.0019364833462432224,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5799767621998451,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.15291949901670523,0.03388845855925639,-1.0,0.0,0.9590975569117082,0.09488768396591789,0.9600307311848832,0.08965917893106119,0.0,0.5377614252517429,0.18306053169209507,0.15512812937849074
1220,"S100A3",6274,0.0,0.5193648334624322,-1.0,0.0,0.32541022554194254,0.06312935708752905,-1.0,0.0,-1.0,0.0,0.0,0.5009682416731216,0.0,0.5110379550735864,0.0,0.5799767621998451,0.0,0.5168474051123161,0.1842088152093457,0.004260263361735089,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.11558319949446683,0.04453911696359411,0.0,0.5027110766847405,0.0,0.6154144074360961,0.9808335815918566,0.07958946553059644,0.0,0.5377614252517429,0.11628821203895798,0.15607367532163985
1221,"RNFT1",51136,0.0,0.5193648334624322,0.8887906335513038,0.07184353214562354,0.085720403783991,0.06816421378776143,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,-1.0,0.0,0.1068563082967386,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,-1.0,0.0,0.9979972938559013,0.025948876839659178,0.9986743739859063,0.049573973663826494,-1.0,0.0,0.23738432621331634,0.1564174799956829
1222,"EIF1",10209,0.0,0.5193648334624322,0.0,0.5772656855151046,0.0,0.5340821068938807,-1.0,0.0,-1.0,0.0,0.0,0.5009682416731216,0.0,0.5110379550735864,0.16534126101865917,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.5575266762660572,0.007358636715724245,0.0,0.5023237800154918,0.07157122404686733,0.06158017041053447,0.0,0.5027110766847405,0.9504380821837445,0.10069713400464755,0.9832236984120382,0.0784275755228505,0.0,0.5377614252517429,0.18763765853401596,0.15648298702949437
1223,"GNG4",2786,0.0,0.5193648334624322,0.06881055540636043,0.15472501936483346,0.5696772747317419,0.046475600309837335,-1.0,0.0,-1.0,0.0,0.0,0.5009682416731216,0.0,0.5110379550735864,0.07088175610395,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0386607985462418,0.08578621223857474,0.0,0.5027110766847405,0.9014428538275496,0.12761425251742836,0.9999634974161316,0.027498063516653758,0.0,0.5377614252517429,0.20446330211007296,0.1568237336406959
1224,"PRKAR2A",5576,0.05869602755362945,0.03892331525948877,0.1951089216362664,0.15472501936483346,0.0,0.5340821068938807,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.20907850697379346,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.9989384419727899,0.020526723470178157,0.9999985694931781,0.01723470178156468,0.0,0.5377614252517429,0.18474744099246299,0.157104870232468
1225,"PRKAG3",53632,0.0,0.5193648334624322,0.9387759720194766,0.06177381874515879,0.0,0.5340821068938807,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.1435992365026664,0.022269558481797055,0.7214131840313128,0.06564678543764524,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.9237569489166252,0.11618900077459333,0.0,0.5927575522850503,0.6648449395164666,0.02943454686289698,0.2402860067654487,0.15761858109310856
1226,"CATSPER1",117144,0.0,0.5193648334624322,0.6800682627642745,0.10476374903175832,0.10832285311942214,0.06816421378776143,0.0,0.5205267234701781,0.08705526768687426,0.08346243222308287,0.0,0.5009682416731216,0.0,0.5110379550735864,0.0,0.5799767621998451,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.7205412547953648,0.002517428350116189,-1.0,0.0,0.0,0.6154144074360961,0.8123295789584185,0.12257939581719597,0.0,0.5377614252517429,0.17059305948491263,0.15790770420235956
1227,"POLH",5429,0.0,0.5193648334624322,0.39854671912041406,0.1297443841982959,0.0,0.5340821068938807,0.1544961876698605,0.038536018590240126,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.3447147468887042,0.12412858249419055,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.053897896025479654,0.07164988381099922,-1.0,0.0,0.9856572168903753,0.061967467079783116,0.9992205256012492,0.04376452362509682,0.0,0.5377614252517429,0.20321133948925013,0.15859684390025364
1228,"RNLS",55328,0.0,0.5193648334624322,0.810502596177341,0.08462432223082882,0.0,0.5340821068938807,0.0,0.5205267234701781,0.042420754377057196,0.08346243222308287,0.0,0.5009682416731216,-1.0,0.0,0.4155911462790398,0.11870642912470952,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,-1.0,0.0,0.9934275100251367,0.04453911696359411,0.8737869322260837,0.11425251742835012,0.135653563207585,0.07552285050348567,0.25630628497783425,0.1588435102047726
1229,"PPP1CC",5501,0.0,0.5193648334624322,0.9964746969920858,0.03272656855151046,0.0,0.5340821068938807,-1.0,0.0,0.05902757116872804,0.08346243222308287,0.0,0.5009682416731216,0.23556375056412054,0.013942680092951201,0.07845678897033427,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.8352030846641046,0.15182029434546862,0.7481707672946356,0.1289697908597986,0.0,0.5377614252517429,0.2103060594918124,0.15914084268865536
